age,attrition,business_travel,daily_rate,department,distance_from_home,education,education_field,employee_count,employee_number,environment_satisfaction,gender,hourly_rate,job_involvement,job_level,job_role,job_satisfaction,marital_status,monthly_income,monthly_rate,num_companies_worked,over18,over_time,percent_salary_hike,performance_rating,relationship_satisfaction,standard_hours,stock_option_level,total_working_years,training_times_last_year,work_life_balance,years_at_company,years_since_last_promotion,years_with_curr_manager,year_birth,salary,remote_work
33,No,travel rarely,392.0,Sales,2,4,Other,1,1670.0,4,0,93,3,2,Sales Executive,4,Unknown,5505.0,3921.0,1,Yes,No,14,3.0,3,,2,6.0,5,3.0,6,0,4,1990,1000000000.0,Yes
49,No,Unknown,802.0852348993288,Research & Development,16,3,Medical,1,1674.0,4,1,74,3,1,Laboratory Technician,1,Divorced,2587.0,24941.0,4,Yes,No,16,3.0,2,,1,17.0,2,2.0,2,2,2,1974,1000000000.0,Yes
36,No,travel rarely,1351.0,Research & Development,26,4,Other,1,1682.0,1,0,80,3,2,Healthcare Representative,3,Married,,7419.0,6,Yes,No,14,3.0,2,80.0,2,10.0,2,2.0,3,0,2,1987,1000000000.0,No
44,No,travel rarely,528.0,Research & Development,1,3,Other,1,1683.0,3,1,44,3,1,Human Resources,4,Unknown,,4167.0,4,Yes,Yes,18,3.0,1,,3,8.0,2,3.0,2,2,2,1979,1000000000.0,No
55,No,Unknown,1441.0,Research & Development,12,3,Technical Degree,1,1694.0,12,0,94,2,1,Research Scientist,2,Divorced,,23737.0,5,Yes,No,12,,4,,1,8.0,1,3.0,4,1,2,1968,1000000000.0,Yes
23,Yes,Unknown,427.0,Sales,7,3,Life Sciences,1,1702.0,3,0,99,3,1,Sales Representative,4,Divorced,,25103.0,1,Yes,Yes,21,4.0,2,,1,3.0,2,3.0,3,0,2,2000,1000000000.0,No
31,No,Unknown,741.0,Research & Development,2,4,Life Sciences,1,1721.0,2,0,69,3,1,Laboratory Technician,3,Married,3477.0,18103.0,1,Yes,No,14,3.0,4,,1,6.0,2,4.0,5,0,3,1992,1000000000.0,No
41,No,non travel,552.0,Research & Development,4,3,Human Resources,1,1722.0,3,0,60,1,2,Human Resources,2,Married,,20794.0,6,Yes,No,19,,2,80.0,1,,4,3.0,3,1,2,1982,1000000000.0,No
36,Yes,Unknown,1456.0,Sales,13,5,Marketing,1,1733.0,2,0,96,2,2,Sales Executive,1,Unknown,,8658.0,5,Yes,Yes,13,3.0,2,,3,16.0,3,3.0,2,2,2,1987,1000000000.0,Yes
23,No,Unknown,160.0,Research & Development,4,1,Other,1,1735.0,3,1,51,3,1,Laboratory Technician,2,Single,,12862.0,1,Yes,No,13,3.0,3,,0,3.0,3,1.0,3,1,2,2000,1000000000.0,No
24,No,Unknown,897.0,Research & Development,35,3,Medical,1,1746.0,35,0,59,3,1,Human Resources,4,Married,,2097.0,0,Yes,No,14,3.0,4,80.0,1,3.0,2,3.0,2,2,1,1999,1000000000.0,No
27,No,Unknown,1054.0,Research & Development,48,3,Other,1,1751.0,48,1,67,3,1,Research Scientist,4,Unknown,3445.0,6152.0,1,Yes,No,11,3.0,3,,0,6.0,5,2.0,6,1,4,1996,1000000000.0,No
29,No,Unknown,461.0,Research & Development,1,3,Other,1,1753.0,4,0,70,4,2,Healthcare Representative,3,Unknown,6294.0,23060.0,8,Yes,Yes,12,3.0,4,,0,10.0,5,4.0,3,0,2,1994,1000000000.0,No
37,No,travel rarely,589.0,Sales,9,2,Marketing,1,1787.0,2,0,46,2,2,Sales Executive,2,Unknown,,8800.0,1,Yes,No,14,3.0,1,,2,,2,3.0,5,0,3,1986,1000000000.0,No
46,No,Unknown,849.0,Sales,26,2,Life Sciences,1,1801.0,2,0,98,2,2,Sales Executive,2,Unknown,,25166.0,8,Yes,No,15,3.0,3,,0,6.0,3,3.0,2,2,2,1977,1000000000.0,No
43,No,non travel,343.0,Research & Development,9,3,Other,1,1813.0,1,0,52,3,1,Research Scientist,3,Unknown,,24978.0,4,Yes,No,13,3.0,3,80.0,0,,2,2.0,3,1,2,1980,1000000000.0,Yes
41,No,travel rarely,802.0852348993288,Research & Development,35,3,Other,1,1814.0,35,0,85,4,2,Healthcare Representative,2,Single,,15530.0,3,Yes,No,12,3.0,1,,0,,3,1.0,3,1,2,1982,1000000000.0,No
31,No,Unknown,1125.0,Sales,7,4,Other,1,1833.0,1,1,Not Available,3,3,Sales Executive,1,Unknown,,8277.0,2,Yes,No,14,3.0,4,,2,9.0,3,3.0,3,2,2,1992,1000000000.0,No
28,No,travel rarely,1217.0,Research & Development,1,3,Medical,1,1834.0,3,1,67,3,1,Research Scientist,1,Unknown,3591.0,12719.0,1,Yes,No,25,4.0,3,80.0,1,,3,3.0,3,1,2,1995,1000000000.0,No
38,No,Unknown,723.0,Sales,2,4,Other,1,1835.0,2,1,77,1,2,Sales Representative,4,Unknown,5405.0,4244.0,2,Yes,Yes,20,4.0,1,,2,20.0,4,2.0,4,0,3,1985,1000000000.0,Yes
58,No,travel frequently,1216.0,Research & Development,15,4,Life Sciences,1,1837.0,1,0,87,3,4,Research Director,3,Married,,21624.0,2,Yes,No,14,3.0,2,,0,23.0,3,3.0,2,2,2,1965,1000000000.0,Yes
29,Yes,travel rarely,350.0,Research & Development,13,3,Other,1,1844.0,1,0,56,2,1,Human Resources,1,Divorced,,3157.0,4,Yes,No,15,3.0,4,,3,,3,3.0,2,2,0,1994,1000000000.0,No
47,No,travel rarely,207.0,Research & Development,9,4,Life Sciences,1,1856.0,2,1,64,3,1,Laboratory Technician,3,Single,2105.0,5411.0,4,Yes,No,12,3.0,3,,0,,2,3.0,2,2,0,1976,1000000000.0,No
28,No,Unknown,280.0,Research & Development,1,2,Life Sciences,1,1858.0,3,0,43,3,1,Human Resources,4,Unknown,,10494.0,1,Yes,No,15,3.0,2,,1,3.0,2,3.0,3,2,2,1995,1000000000.0,Yes
55,No,travel rarely,836.0,Research & Development,2,4,Other,1,1873.0,2,0,98,2,1,Research Scientist,4,Unknown,2662.0,7975.0,8,Yes,No,20,4.0,2,80.0,1,,2,4.0,5,0,4,1968,1000000000.0,No
29,No,Unknown,592.0,Research & Development,7,3,Life Sciences,1,1883.0,4,0,59,3,1,Laboratory Technician,1,Single,2062.0,19384.0,3,Yes,No,14,3.0,2,,0,,2,3.0,3,1,2,1994,1000000000.0,Yes
35,No,Unknown,219.0,Research & Development,16,2,Other,1,1886.0,16,1,44,2,2,Manufacturing Director,2,Married,,25388.0,0,Yes,No,11,3.0,4,,0,4.0,2,3.0,3,0,2,1988,1000000000.0,No
34,Yes,non travel,967.0,Research & Development,16,4,Technical Degree,1,1905.0,4,0,85,1,1,Research Scientist,1,Unknown,,14460.0,1,Yes,No,23,4.0,2,,1,,2,3.0,5,3,0,1989,1000000000.0,Yes
56,Yes,travel rarely,802.0852348993288,Research & Development,24,2,Other,1,1907.0,1,0,Not Available,3,1,Laboratory Technician,4,Single,2587.0,10261.0,1,Yes,No,16,3.0,4,,0,5.0,3,3.0,4,1,0,1967,1000000000.0,Yes
36,No,Unknown,335.0,Sales,17,2,Marketing,1,1908.0,3,0,33,2,2,Sales Executive,2,Unknown,5507.0,16822.0,2,Yes,No,16,3.0,3,,2,,1,1.0,4,1,3,1987,1000000000.0,Yes
45,No,travel frequently,802.0852348993288,Research & Development,1,4,Medical,1,1922.0,2,0,44,3,2,Healthcare Representative,3,Single,5399.0,14511.0,4,Yes,No,12,3.0,3,80.0,0,12.0,3,3.0,4,0,3,1978,1000000000.0,Yes
39,No,Unknown,1251.0,Sales,21,4,Other,1,1929.0,1,1,32,1,2,Sales Executive,3,Unknown,,3987.0,6,Yes,No,19,,3,,1,10.0,1,3.0,3,1,2,1984,1000000000.0,No
31,No,Unknown,976.0,Research & Development,3,2,Other,1,1948.0,3,0,48,3,1,Research Scientist,1,Divorced,,3995.0,1,Yes,No,13,,4,80.0,1,4.0,3,,4,2,3,1992,1000000000.0,Yes
38,No,travel frequently,1444.0,Research & Development,1,4,Other,1,1972.0,4,0,Not Available,3,1,Human Resources,2,Unknown,,5224.0,0,Yes,Yes,11,3.0,2,,1,,2,3.0,6,1,2,1985,1000000000.0,No
54,No,Unknown,802.0852348993288,Research & Development,10,3,Other,1,1980.0,3,1,77,3,2,Manufacturing Director,1,Single,4440.0,25198.0,6,Yes,Yes,19,,4,,0,9.0,3,3.0,5,1,4,1969,1000000000.0,No
23,No,Unknown,571.0,Research & Development,12,2,Other,1,1982.0,4,0,78,3,1,Laboratory Technician,4,Single,,13672.0,1,Yes,No,13,3.0,3,80.0,0,,6,4.0,5,1,4,2000,1000000000.0,Yes
25,No,Unknown,977.0,Research & Development,2,1,Other,1,1992.0,4,0,57,3,1,Laboratory Technician,3,Unknown,,7298.0,6,Yes,No,19,3.0,3,,1,,2,2.0,2,0,2,1998,1000000000.0,Yes
31,No,Unknown,1154.0,Sales,2,2,Life Sciences,1,1996.0,1,0,54,3,1,Sales Representative,3,Unknown,,6393.0,0,Yes,No,19,3.0,3,,1,,1,3.0,2,1,2,1992,1000000000.0,Yes
35,No,travel rarely,1490.0,Research & Development,11,4,Medical,1,2003.0,4,0,43,3,1,Laboratory Technician,3,Married,2660.0,20232.0,7,Yes,Yes,11,3.0,3,,1,,3,3.0,2,2,2,1988,1000000000.0,Yes
22,No,Unknown,581.0,Research & Development,1,2,Other,1,2007.0,4,0,63,3,1,Research Scientist,3,Unknown,3375.0,17624.0,0,Yes,No,12,,4,,0,,2,4.0,3,1,2,2001,1000000000.0,Yes
32,No,travel rarely,267.0,Research & Development,29,4,Other,1,2010.0,3,1,49,2,1,Laboratory Technician,2,Single,,15919.0,1,Yes,No,13,3.0,3,,0,6.0,3,3.0,6,4,1,1991,1000000000.0,No
29,Yes,travel rarely,1092.0,Research & Development,38,4,Other,1,2027.0,38,0,36,3,1,Research Scientist,4,Married,4787.0,26124.0,9,Yes,No,14,3.0,2,,3,4.0,3,4.0,2,2,2,1994,1000000000.0,Yes
32,No,travel rarely,529.0,Research & Development,2,3,Technical Degree,1,2038.0,4,0,78,3,1,Research Scientist,1,Unknown,,11288.0,1,Yes,No,14,3.0,4,80.0,0,,4,3.0,4,1,2,1991,1000000000.0,Yes
40,No,travel rarely,1322.0,Research & Development,2,4,Other,1,2048.0,3,0,52,2,1,Research Scientist,3,Unknown,2809.0,2725.0,2,Yes,No,14,3.0,4,,0,8.0,2,3.0,2,2,2,1983,1000000000.0,Yes
50,Yes,travel rarely,410.0,Sales,40,3,Marketing,1,2055.0,4,0,39,2,3,Sales Executive,1,Unknown,10854.0,16586.0,4,Yes,No,13,3.0,2,,1,20.0,3,3.0,3,2,0,1973,1000000000.0,Yes
26,No,Unknown,1167.0,Sales,5,3,Other,1,2060.0,4,1,30,2,1,Sales Representative,3,Single,,21378.0,0,Yes,No,18,3.0,4,,0,,2,3.0,4,0,0,1997,1000000000.0,Yes
36,No,travel frequently,884.0,Research & Development,23,2,Medical,1,2061.0,3,0,41,4,2,Laboratory Technician,4,Unknown,2571.0,12290.0,4,Yes,No,17,3.0,3,80.0,1,17.0,3,3.0,5,0,3,1987,1000000000.0,No
27,No,travel rarely,155.0,Research & Development,4,3,Life Sciences,1,2064.0,2,0,87,4,2,Manufacturing Director,2,Unknown,6142.0,5174.0,1,Yes,Yes,20,4.0,2,,1,6.0,0,3.0,6,0,3,1996,1000000000.0,No
33,No,Unknown,924.0,Research & Development,2,3,Medical,1,39.0,3,0,78,3,1,Laboratory Technician,4,Unknown,2496.0,6670.0,4,Yes,No,11,3.0,4,,0,7.0,3,3.0,1,0,0,1990,1000000000.0,No
36,No,Unknown,852.0,Research & Development,5,4,Life Sciences,1,51.0,2,1,82,2,1,Research Scientist,1,Married,3419.0,13072.0,9,Yes,Yes,14,3.0,4,80.0,1,,3,4.0,1,0,0,1987,1000000000.0,Yes
31,No,Unknown,1082.0,Research & Development,1,4,Medical,1,95.0,3,0,87,3,1,Research Scientist,2,Single,2501.0,18775.0,1,Yes,No,17,3.0,2,,0,1.0,4,3.0,1,1,0,1992,1000000000.0,Yes
22,No,travel rarely,802.0852348993288,Research & Development,2,1,Technical Degree,1,169.0,3,0,100,3,1,Laboratory Technician,4,Unknown,,19299.0,0,Yes,No,14,3.0,3,80.0,1,3.0,2,3.0,2,2,1,2001,1000000000.0,Yes
27,No,Unknown,1450.0,Research & Development,3,3,Other,1,224.0,3,0,79,2,1,Research Scientist,3,Divorced,2566.0,25326.0,1,Yes,No,15,3.0,4,,1,1.0,2,2.0,1,0,1,1996,1000000000.0,Yes
33,No,travel rarely,134.0,Research & Development,2,3,Life Sciences,1,242.0,3,0,90,3,1,Research Scientist,4,Unknown,,10515.0,0,Yes,No,14,3.0,1,,0,4.0,2,,3,0,2,1990,1000000000.0,Yes
36,No,travel frequently,635.0,Research & Development,18,1,Other,1,286.0,2,1,73,3,1,Laboratory Technician,4,Single,,7703.0,1,Yes,No,13,3.0,1,80.0,0,8.0,2,3.0,8,1,7,1987,1000000000.0,Yes
37,No,Unknown,1017.0,Research & Development,18,2,Medical,1,340.0,18,1,83,2,1,Research Scientist,1,Unknown,3920.0,18697.0,2,Yes,No,14,,1,,1,,2,2.0,3,0,2,1986,1000000000.0,Yes
49,No,Unknown,1091.0,Research & Development,45,2,Technical Degree,1,431.0,45,1,90,2,4,Healthcare Representative,3,Unknown,13964.0,17810.0,7,Yes,Yes,12,3.0,4,,0,,2,3.0,7,0,7,1974,1000000000.0,Yes
35,No,Unknown,755.0,Research & Development,9,4,Other,1,496.0,3,0,97,2,2,Healthcare Representative,2,Single,6540.0,19394.0,9,Yes,No,19,3.0,3,,0,,5,3.0,1,0,0,1988,1000000000.0,Yes
22,No,Unknown,253.0,Research & Development,11,3,Medical,1,511.0,1,1,43,3,1,Research Scientist,2,Married,2244.0,24440.0,1,Yes,No,13,3.0,4,,1,2.0,1,3.0,2,1,2,2001,1000000000.0,No
33,No,Unknown,922.0,Research & Development,1,5,Other,1,612.0,1,1,95,4,4,Research Director,3,Unknown,16184.0,22578.0,4,Yes,No,19,3.0,3,,1,10.0,2,3.0,6,0,5,1990,1000000000.0,No
31,Yes,Unknown,1365.0,Sales,13,4,Medical,1,650.0,2,0,46,3,2,Sales Executive,1,Divorced,4233.0,11512.0,2,Yes,No,17,3.0,3,80.0,0,,2,1.0,3,1,2,1992,1000000000.0,No
45,Yes,Unknown,306.0,Sales,26,4,Other,1,684.0,1,1,100,3,2,Sales Executive,1,Unknown,,5630.0,2,Yes,No,14,3.0,4,80.0,2,5.0,4,3.0,1,0,0,1978,1000000000.0,Yes
53,No,Unknown,970.0,Research & Development,7,3,Other,1,730.0,3,0,59,4,4,Research Director,3,Married,14814.0,13514.0,3,Yes,No,19,3.0,3,,0,32.0,3,3.0,5,1,3,1970,1000000000.0,Yes
34,No,travel rarely,970.0,Research & Development,8,2,Other,1,757.0,2,1,96,3,2,Healthcare Representative,3,Unknown,,7360.0,3,Yes,No,11,3.0,4,,0,10.0,2,3.0,5,4,3,1989,1000000000.0,Yes
28,No,travel rarely,1169.0,Research & Development,8,2,Medical,1,869.0,2,0,63,2,1,Human Resources,4,Divorced,,23965.0,1,Yes,No,13,3.0,4,80.0,1,6.0,6,3.0,5,0,4,1995,1000000000.0,Yes
42,No,travel frequently,1271.0,Research & Development,2,1,Other,1,875.0,2,0,35,3,1,Research Scientist,4,Single,,9068.0,5,Yes,No,14,3.0,4,,0,8.0,2,3.0,2,2,2,1981,1000000000.0,Yes
40,No,Unknown,1469.0,Research & Development,9,4,Other,1,964.0,4,0,Not Available,3,1,Research Scientist,2,Unknown,3617.0,25063.0,8,Yes,Yes,14,,4,,1,3.0,2,,1,0,0,1983,1000000000.0,Yes
37,Yes,Unknown,625.0,Sales,1,4,Life Sciences,1,970.0,1,0,46,2,3,Sales Executive,3,Married,,14922.0,5,Yes,No,11,3.0,3,,0,,2,1.0,14,11,7,1986,1000000000.0,Yes
38,No,Unknown,1391.0,Research & Development,10,1,Other,1,1006.0,3,0,66,3,1,Research Scientist,3,Married,2684.0,12127.0,0,Yes,No,17,3.0,2,80.0,1,3.0,0,2.0,2,0,2,1985,1000000000.0,No
34,No,travel rarely,1333.0,Sales,10,4,Life Sciences,1,1055.0,3,1,87,3,1,Sales Representative,3,Married,,18410.0,1,Yes,Yes,19,3.0,4,,1,1.0,2,3.0,1,0,0,1989,1000000000.0,No
50,No,travel rarely,1464.0,Research & Development,12,4,Medical,1,1061.0,12,0,62,3,5,Research Director,3,Married,19237.0,12853.0,2,Yes,No,11,3.0,4,,1,29.0,2,2.0,8,7,7,1973,1000000000.0,No
26,Yes,Unknown,1330.0,Research & Development,21,3,Other,1,1107.0,1,0,37,3,1,Laboratory Technician,3,Unknown,2377.0,19373.0,1,Yes,No,20,,3,,1,1.0,0,2.0,1,0,0,1997,1000000000.0,No
40,No,Unknown,902.0,Research & Development,29,2,Medical,1,1180.0,29,1,92,2,2,Research Scientist,4,Married,4422.0,21203.0,3,Yes,Yes,13,3.0,4,,1,16.0,3,1.0,1,0,0,1983,1000000000.0,Yes
19,No,travel rarely,645.0,Research & Development,47,2,Other,1,1193.0,3,0,54,3,1,Research Scientist,1,Single,2552.0,7172.0,1,Yes,No,25,,3,,0,1.0,4,3.0,1,0,0,2004,1000000000.0,No
20,No,travel rarely,654.0,Sales,21,3,Marketing,1,1226.0,3,0,43,4,1,Sales Representative,4,Single,2678.0,5050.0,1,Yes,No,17,3.0,4,,0,2.0,2,3.0,2,2,2,2003,1000000000.0,Yes
59,No,Unknown,326.0,Sales,3,3,Other,1,1254.0,3,1,48,2,2,Sales Executive,4,Single,5171.0,16490.0,5,Yes,No,17,3.0,4,80.0,0,13.0,2,3.0,6,0,5,1964,1000000000.0,No
30,No,travel rarely,634.0,Research & Development,17,4,Medical,1,1321.0,2,1,95,3,3,Manager,1,Unknown,11916.0,25927.0,1,Yes,Yes,23,4.0,4,80.0,2,,2,3.0,9,0,8,1993,1000000000.0,No
45,No,travel rarely,1448.0,Research & Development,29,3,Other,1,1465.0,2,0,55,3,3,Manufacturing Director,4,Married,9380.0,14720.0,4,Yes,Yes,18,,4,,2,,4,4.0,3,1,2,1978,1000000000.0,Yes
30,No,Unknown,1358.0,Sales,42,1,Life Sciences,1,1479.0,4,0,96,3,2,Sales Executive,3,Unknown,,2939.0,8,Yes,No,15,,3,,2,4.0,2,2.0,2,2,2,1993,1000000000.0,No
24,No,Unknown,802.0852348993288,Research & Development,24,2,Technical Degree,1,1551.0,3,0,57,2,1,Laboratory Technician,1,Unknown,,10036.0,0,Yes,No,14,,2,,3,,3,3.0,1,0,0,1999,1000000000.0,No
32,No,Unknown,824.0,Research & Development,5,2,Life Sciences,1,1555.0,4,1,67,2,2,Research Scientist,2,Married,5878.0,15624.0,3,Yes,No,12,3.0,1,,1,12.0,2,3.0,7,2,5,1991,1000000000.0,Yes
28,Yes,travel rarely,329.0,Research & Development,24,3,Medical,1,1604.0,3,0,51,3,1,Laboratory Technician,2,Married,,7324.0,1,Yes,No,17,3.0,3,80.0,3,,3,3.0,1,0,0,1995,1000000000.0,No
49,No,Unknown,1313.0,Sales,11,4,Other,1,1757.0,4,1,Not Available,3,2,Sales Executive,4,Single,,8191.0,3,Yes,No,12,3.0,3,80.0,0,8.0,1,4.0,5,0,4,1974,1000000000.0,Yes
38,No,travel frequently,594.0,Research & Development,2,2,Medical,1,1760.0,3,1,75,2,1,Laboratory Technician,2,Married,2468.0,15963.0,4,Yes,No,14,3.0,2,,1,9.0,4,2.0,6,0,5,1985,1000000000.0,No
46,No,travel rarely,734.0,Research & Development,2,4,Other,1,1789.0,3,0,46,3,5,Research Director,4,Unknown,,14218.0,7,Yes,No,17,3.0,3,,1,24.0,3,3.0,2,2,2,1977,1000000000.0,Yes
34,Yes,travel frequently,234.0,Research & Development,9,4,Life Sciences,1,1807.0,4,0,93,3,2,Laboratory Technician,1,Unknown,,6208.0,4,Yes,No,17,3.0,3,,1,,3,2.0,7,0,7,1989,1000000000.0,No
39,No,Unknown,766.0,Sales,20,3,Life Sciences,1,1812.0,3,0,83,3,2,Sales Executive,4,Unknown,4127.0,19188.0,2,Yes,No,18,3.0,4,,1,7.0,6,3.0,2,2,2,1984,1000000000.0,No
26,Yes,travel rarely,920.0,Research & Development,20,2,Other,1,1818.0,4,1,69,3,1,Human Resources,2,Married,2148.0,6889.0,0,Yes,Yes,11,3.0,3,,0,6.0,3,3.0,5,1,4,1997,1000000000.0,Yes
54,No,travel rarely,431.0,Research & Development,7,4,Medical,1,1830.0,4,1,68,3,2,Research Scientist,4,Married,,15696.0,4,Yes,No,15,3.0,2,,1,14.0,2,2.0,7,1,7,1969,1000000000.0,No
36,No,travel frequently,1213.0,Research & Development,2,1,Other,1,1890.0,2,0,94,2,2,Human Resources,4,Unknown,3886.0,4223.0,1,Yes,No,21,4.0,4,80.0,0,10.0,2,2.0,10,0,8,1987,1000000000.0,Yes
32,Yes,travel frequently,238.0,Research & Development,5,2,Other,1,1939.0,1,1,47,4,1,Research Scientist,3,Unknown,,15318.0,3,Yes,Yes,14,3.0,1,,0,8.0,2,3.0,4,0,3,1991,1000000000.0,No
33,No,Unknown,1313.0,Research & Development,1,2,Medical,1,1994.0,2,0,59,2,1,Laboratory Technician,3,Divorced,,20439.0,1,Yes,No,12,3.0,3,,3,,2,2.0,1,0,0,1990,1000000000.0,No
37,Yes,travel rarely,1373.0,Research & Development,2,2,Other,1,4.0,4,0,92,2,1,Laboratory Technician,3,Single,2090.0,2396.0,6,Yes,Yes,15,3.0,2,,0,7.0,3,3.0,0,0,0,1986,1000000000.0,Yes
59,No,travel rarely,1324.0,Research & Development,3,3,Medical,1,10.0,3,1,81,4,1,Laboratory Technician,1,Unknown,,9964.0,4,Yes,No,20,,1,,3,12.0,3,2.0,1,0,0,1964,1000000000.0,Yes
21,No,travel rarely,391.0,Research & Development,15,2,Other,1,30.0,3,0,96,3,1,Research Scientist,4,Single,,19281.0,1,Yes,No,14,3.0,4,,0,0.0,6,3.0,0,0,0,2002,1000000000.0,Yes
30,No,travel rarely,125.0,Research & Development,9,2,Medical,1,41.0,4,0,83,2,1,Laboratory Technician,3,Unknown,,16117.0,1,Yes,No,13,3.0,1,,0,10.0,5,3.0,10,1,8,1993,1000000000.0,No
39,Yes,travel rarely,895.0,Sales,18,3,Technical Degree,1,42.0,18,0,56,3,2,Sales Representative,4,Married,2086.0,3335.0,3,Yes,No,14,3.0,3,,1,19.0,6,4.0,1,0,0,1984,1000000000.0,Yes
35,No,Unknown,802.0852348993288,Research & Development,4,2,Other,1,53.0,3,0,75,3,1,Laboratory Technician,4,Divorced,1951.0,10910.0,1,Yes,No,12,3.0,3,,1,1.0,3,3.0,1,0,0,1988,1000000000.0,Yes
27,No,Unknown,1240.0,Research & Development,2,4,Life Sciences,1,54.0,4,1,33,3,1,Laboratory Technician,1,Divorced,,19715.0,1,Yes,No,13,3.0,4,,1,,6,3.0,1,0,0,1996,1000000000.0,No
26,Yes,Unknown,1357.0,Research & Development,25,3,Life Sciences,1,55.0,1,0,48,1,1,Laboratory Technician,3,Single,,10558.0,1,Yes,No,12,3.0,3,,0,1.0,2,2.0,1,0,1,1997,1000000000.0,No
48,Yes,Unknown,626.0,Research & Development,1,2,Other,1,64.0,1,0,98,2,3,Laboratory Technician,3,Unknown,,19294.0,9,Yes,No,13,3.0,4,,0,,2,3.0,1,0,0,1975,1000000000.0,No
35,No,non travel,1097.0,Research & Development,11,2,Medical,1,70.0,3,0,79,2,3,Healthcare Representative,1,Married,,8302.0,2,Yes,Yes,13,3.0,3,,1,10.0,3,3.0,4,2,3,1988,1000000000.0,Yes
55,No,travel rarely,836.0,Research & Development,8,3,Other,1,84.0,4,1,Not Available,3,4,Manager,3,Divorced,,19730.0,2,Yes,Yes,14,3.0,3,,3,21.0,2,3.0,5,0,2,1968,1000000000.0,Yes
36,No,travel rarely,132.0,Research & Development,6,3,Life Sciences,1,97.0,2,1,55,4,1,Laboratory Technician,4,Unknown,3038.0,22002.0,3,Yes,No,12,3.0,2,,0,,3,3.0,1,0,0,1987,1000000000.0,Yes
55,No,Unknown,111.0,Sales,1,2,Other,1,106.0,1,0,70,3,3,Sales Executive,4,Married,,18092.0,3,Yes,No,14,3.0,4,,1,,4,3.0,1,1,0,1968,1000000000.0,Yes
23,No,Unknown,541.0,Sales,2,1,Technical Degree,1,113.0,3,0,62,3,1,Sales Representative,1,Divorced,2322.0,9518.0,3,Yes,No,13,3.0,3,,1,,3,3.0,0,0,0,2000,1000000000.0,No
20,Yes,Unknown,871.0,Research & Development,6,3,Life Sciences,1,137.0,4,1,66,2,1,Laboratory Technician,4,Single,2926.0,19783.0,1,Yes,Yes,18,,2,,0,,5,3.0,1,1,0,2003,1000000000.0,No
37,No,Unknown,1040.0,Research & Development,2,2,Life Sciences,1,139.0,3,0,100,2,2,Healthcare Representative,4,Divorced,,15850.0,5,Yes,No,14,3.0,4,80.0,1,17.0,2,4.0,1,0,0,1986,1000000000.0,No
22,No,Unknown,802.0852348993288,Research & Development,15,3,Other,1,144.0,2,1,59,3,1,Laboratory Technician,4,Single,,23785.0,1,Yes,No,15,3.0,3,,0,,5,3.0,0,0,0,2001,1000000000.0,No
36,No,Unknown,922.0,Research & Development,3,2,Life Sciences,1,155.0,1,1,39,3,1,Laboratory Technician,4,Divorced,2835.0,2561.0,5,Yes,No,22,4.0,1,,1,,2,3.0,1,0,0,1987,1000000000.0,No
19,Yes,travel rarely,528.0,Sales,22,1,Marketing,1,167.0,4,0,Not Available,3,1,Sales Representative,3,Single,,26820.0,1,Yes,Yes,19,3.0,4,,0,0.0,2,2.0,0,0,0,2004,1000000000.0,Yes
41,No,Unknown,802.0852348993288,Research & Development,9,4,Life Sciences,1,200.0,3,0,94,3,1,Laboratory Technician,1,Unknown,,6961.0,2,Yes,No,21,4.0,4,,1,7.0,2,3.0,5,1,4,1982,1000000000.0,Yes
19,No,Unknown,802.0852348993288,Research & Development,18,1,Other,1,201.0,2,1,79,3,1,Laboratory Technician,2,Single,,16102.0,1,Yes,No,14,,4,,0,1.0,3,3.0,1,0,0,2004,1000000000.0,No
51,No,Unknown,1169.0,Research & Development,7,4,Other,1,211.0,2,0,34,2,2,Manufacturing Director,3,Married,,13983.0,2,Yes,No,17,3.0,3,,0,10.0,2,3.0,1,0,0,1972,1000000000.0,Yes
58,No,Unknown,1145.0,Research & Development,9,3,Other,1,214.0,2,1,75,2,1,Research Scientist,2,Married,,11873.0,4,Yes,Yes,20,4.0,2,,1,9.0,3,2.0,1,0,0,1965,1000000000.0,No
19,Yes,travel rarely,303.0,Research & Development,2,3,Life Sciences,1,243.0,2,0,Not Available,2,1,Laboratory Technician,4,Single,,9241.0,1,Yes,No,22,4.0,3,,0,1.0,3,2.0,1,1,0,2004,1000000000.0,Yes
38,No,travel rarely,1261.0,Research & Development,38,4,Other,1,271.0,4,0,Not Available,3,2,Manufacturing Director,3,Unknown,6553.0,7259.0,9,Yes,No,14,3.0,2,80.0,0,14.0,3,3.0,1,0,0,1985,1000000000.0,No
38,Yes,Unknown,1180.0,Research & Development,29,1,Medical,1,282.0,2,0,70,3,2,Healthcare Representative,1,Married,6673.0,11354.0,7,Yes,Yes,19,,2,80.0,0,17.0,2,3.0,1,0,0,1985,1000000000.0,No
59,No,travel rarely,142.0,Research & Development,3,3,Life Sciences,1,309.0,3,0,70,2,1,Research Scientist,4,Married,2177.0,8456.0,3,Yes,No,17,3.0,1,,1,7.0,6,3.0,1,0,0,1964,1000000000.0,Yes
50,No,travel rarely,854.0,Research & Development,1,4,Medical,1,323.0,4,1,68,3,5,Manager,4,Divorced,19517.0,24118.0,3,Yes,No,11,3.0,3,,1,,3,2.0,7,0,6,1973,1000000000.0,No
